Year;Title;Artist;Genre;Duration (seconds);Duration (min:sec);Release Date;Popularity;Acousticness;Danceability;Energy;Instrumentalness;Key;Loudness;Mode;Tempo;Time Signature;Valence
2016;That's What I Like;Bruno Mars;dance pop, pop;206;3:26;2016-11-17;88;0.013;0.853;0.56;0.0;1.0;-4.961;1.0;134.066;4.0;0.86
2016;Cigarettes out the Window;TV Girl;pov: indie;198;3:18;2016-02-25;84;0.12;0.625;0.659;0.0;0.0;-5.669;1.0;113.551;4.0;0.594
2016;Redbone;Childish Gambino;atl hip hop, hip hop, rap;326;5:26;2016-12-02;85;0.174;0.745;0.353;0.00662;1.0;-10.614;1.0;160.111;4.0;0.598
2016;Stargirl Interlude;The Weeknd, Lana Del Rey;canadian contemporary r&b, canadian pop, pop;111;1:51;2016-11-24;86;0.353;0.715;0.47;0.0923;5.0;-12.638;0.0;89.965;4.0;0.426
2016;goosebumps;Travis Scott;hip hop, rap, slap house;243;4:03;2016-09-16;87;0.0847;0.841;0.728;0.0;7.0;-3.37;1.0;130.049;4.0;0.43
2016;Antarctica;$uicideboy$;cloud rap, dark trap, new orleans rap, underground hip hop;126;2:06;2016-01-26;81;0.553;0.715;0.633;4.45e-06;2.0;-6.869;1.0;105.945;5.0;0.319
2016;Ophelia;The Lumineers;folk-pop, modern rock, stomp and holler;160;2:40;2016-04-08;78;0.613;0.664;0.573;0.000363;5.0;-6.519;1.0;76.023;4.0;0.566
2016;Me and Your Mama;Childish Gambino;atl hip hop, hip hop, rap;379;6:19;2016-12-02;83;0.0104;0.545;0.442;0.0271;5.0;-12.111;1.0;118.073;3.0;0.242
2016;My Shit;A Boogie Wit da Hoodie;melodic rap, rap, trap;128;2:08;2016-09-16;80;0.244;0.812;0.621;0.0;5.0;-8.3;1.0;77.998;4.0;0.847
2016;Some;Steve Lacy;afrofuturism;118;1:58;2016-10-31;82;0.00548;0.784;0.554;0.254;7.0;-6.417;1.0;104.01;4.0;0.634
2016;Night Shift;Jon Pardi;contemporary country, country, country road, modern country rock;172;2:52;2016-05-13;79;0.0963;0.63;0.754;0.0;2.0;-3.564;1.0;95.999;4.0;0.73
2016;Ivy;Frank Ocean;lgbtq+ hip hop, neo soul;249;4:09;2016-08-20;82;0.785;0.575;0.386;0.000289;9.0;-9.584;0.0;116.408;4.0;0.466
2016;Congratulations;Post Malone, Quavo;dfw rap, melodic rap, pop, rap;220;3:40;2016-12-09;84;0.215;0.63;0.804;0.0;6.0;-4.183;1.0;123.146;4.0;0.492
2016;Needed Me;Rihanna;barbadian pop, pop, urban contemporary;191;3:11;2016-01-28;83;0.11;0.671;0.314;0.0;5.0;-8.091;0.0;110.898;4.0;0.296
2016;Heartache On The Dance Floor;Jon Pardi;contemporary country, country, country road, modern country rock;205;3:25;2016-05-13;78;0.0563;0.596;0.834;0.0;9.0;-4.308;1.0;116.0;4.0;0.618
2016;Die For You;The Weeknd;canadian contemporary r&b, canadian pop, pop;260;4:20;2016-11-25;86;0.111;0.582;0.525;0.0;1.0;-7.163;0.0;133.249;4.0;0.51
2016;sdp interlude;Travis Scott;hip hop, rap, slap house;191;3:11;2016-09-16;83;0.599;0.507;0.586;0.0544;0.0;-8.15;0.0;108.164;4.0;0.588
2016;Love On The Brain;Rihanna;barbadian pop, pop, urban contemporary;224;3:44;2016-01-28;86;0.0717;0.509;0.637;1.08e-05;4.0;-4.83;0.0;172.006;3.0;0.378
2016;Head Over Boots;Jon Pardi;contemporary country, country, country road, modern country rock;202;3:22;2016-05-13;77;0.0763;0.563;0.688;0.0;7.0;-4.474;1.0;108.008;4.0;0.622
2016;Feel No Ways;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;240;4:00;2016-05-06;79;0.0312;0.582;0.677;6.6e-06;7.0;-7.081;1.0;193.818;4.0;0.205
2016;Poison;Brent Faiyaz;r&b, rap;212;3:32;2016-08-03;80;0.711;0.689;0.394;0.000905;2.0;-10.102;0.0;117.489;3.0;0.382
2016;Congratulations (feat. Bilal);Mac Miller, Bilal;hip hop, pittsburgh rap, pop rap, rap;256;4:16;2016-09-16;82;0.948;0.465;0.225;0.00155;4.0;-12.637;0.0;57.75;4.0;0.207
2016;Dirt On My Boots;Jon Pardi;contemporary country, country, country road, modern country rock;201;3:21;2016-05-13;77;0.111;0.683;0.796;0.0;11.0;-4.179;1.0;90.031;4.0;0.531
2016;I Fall Apart;Post Malone;dfw rap, melodic rap, pop, rap;223;3:43;2016-12-09;81;0.0689;0.556;0.538;0.0;8.0;-5.408;0.0;143.95;4.0;0.291
2016;Nights;Frank Ocean;lgbtq+ hip hop, neo soul;307;5:07;2016-08-20;80;0.427;0.457;0.551;1.15e-06;5.0;-9.36;0.0;89.87;4.0;0.428
2016;Closer;The Chainsmokers, Halsey;electropop, pop;244;4:04;2016-07-29;86;0.414;0.748;0.524;0.0;8.0;-5.599;1.0;95.01;4.0;0.661
2016;Still Think About You;A Boogie Wit da Hoodie;melodic rap, rap, trap;246;4:06;2016-09-16;77;0.219;0.946;0.646;0.0;5.0;-6.604;1.0;127.978;4.0;0.961
2016;Young;Vacations;newcastle nsw indie;189;3:09;2016;82;0.00392;0.498;0.81;0.00717;7.0;-4.065;1.0;79.935;4.0;0.594
2016;Reminder;The Weeknd;canadian contemporary r&b, canadian pop, pop;218;3:38;2016-11-25;89;0.142;0.706;0.505;0.0;8.0;-6.923;1.0;160.053;4.0;0.388
2016;Say You Won't Let Go;James Arthur;pop, talent show, uk pop;211;3:31;2016-10-28;87;0.695;0.358;0.557;0.0;10.0;-7.398;1.0;85.043;4.0;0.494
2016;7 Years;Lukas Graham;danish pop, scandipop;237;3:57;2016-04-01;85;0.287;0.765;0.473;0.0;10.0;-5.829;1.0;119.992;4.0;0.34
2016;Japanese Denim;Daniel Caesar;canadian contemporary r&b;270;4:30;2016-10-21;80;0.0905;0.707;0.238;2.42e-06;3.0;-8.818;1.0;124.156;3.0;0.345
2016;Looking Out for You;Joy Again;indie garage rock, pov: indie;179;2:59;2016-01-15;80;0.0884;0.682;0.9;0.063;9.0;-5.028;1.0;100.721;4.0;0.937
2016;white tee;Lil Peep, Lil Tracy;cloud rap, emo rap, lgbtq+ hip hop;132;2:12;2016-06-10;79;0.285;0.8;0.526;0.0;11.0;-8.909;1.0;149.991;4.0;0.729
2016;White Iverson;Post Malone;dfw rap, melodic rap, pop, rap;256;4:16;2016-12-09;79;0.233;0.675;0.562;0.0;7.0;-7.678;1.0;130.098;4.0;0.309
2016;Go Flex;Post Malone;dfw rap, melodic rap, pop, rap;179;2:59;2016-12-09;80;0.228;0.665;0.498;0.0;5.0;-8.185;1.0;81.967;4.0;0.127
2016;White Ferrari;Frank Ocean;lgbtq+ hip hop, neo soul;248;4:08;2016-08-20;79;0.77;0.501;0.0958;0.0;0.0;-15.605;1.0;108.741;4.0;0.204
2016;This Is What You Came For;Calvin Harris, Rihanna;dance pop, edm, electro house, house, pop, progressive house, uk dance;222;3:42;2016-04-29;85;0.199;0.631;0.927;0.119;9.0;-2.787;0.0;123.962;4.0;0.465
2016;Party Monster;The Weeknd;canadian contemporary r&b, canadian pop, pop;249;4:09;2016-11-25;84;0.189;0.573;0.63;2.31e-05;1.0;-8.389;1.0;77.525;4.0;0.218
2016;Unstoppable;Sia;australian dance, australian pop, pop;217;3:37;2016-10-21;83;0.112;0.468;0.779;0.000373;9.0;-4.839;1.0;173.799;4.0;0.26
2016;"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")";Justin Timberlake;dance pop, pop;237;3:57;2016-09-23;76;0.0106;0.669;0.832;0.0;0.0;-5.721;1.0;113.035;4.0;0.7
2016;Cake By The Ocean;DNCE;dance pop, pop;219;3:39;2016-11-18;84;0.152;0.774;0.753;0.0;4.0;-5.446;0.0;119.002;4.0;0.896
2016;Cleopatra;The Lumineers;folk-pop, modern rock, stomp and holler;201;3:21;2016-04-08;74;0.228;0.536;0.775;0.000143;8.0;-6.765;1.0;151.393;4.0;0.485
2016;What Ifs (feat. Lauren Alaina);Kane Brown, Lauren Alaina;black americana, contemporary country, country, country road;188;3:08;2016-12-02;75;0.00898;0.612;0.799;0.0;10.0;-4.603;1.0;125.976;4.0;0.687
2016;Sex, Drugs, Etc.;Beach Weather;;196;3:16;2016-11-04;83;0.013;0.572;0.839;0.00976;4.0;-5.083;0.0;143.969;4.0;0.465
2016;Money Longer;Lil Uzi Vert;hip hop, melodic rap, philly rap, rage rap, rap;198;3:18;2016-05-27;75;0.0541;0.795;0.568;0.0;5.0;-7.817;0.0;136.173;4.0;0.478
2016;Makeba;Jain;french pop;248;4:08;2016-11-25;81;0.423;0.825;0.663;0.415;2.0;-9.414;1.0;116.051;4.0;0.417
2016;Way down We Go;KALEO;icelandic indie, icelandic rock, modern alternative rock;213;3:33;2016-06-10;85;0.579;0.489;0.505;0.000333;10.0;-8.022;0.0;163.255;4.0;0.337
2016;Chill Bill (feat. J. Davi$ & Spooks);Rob $tone, J. Davi$, J Spooks;san diego rap, viral trap;177;2:57;2016-06-17;77;0.0312;0.886;0.427;0.00099;6.0;-10.028;1.0;108.034;4.0;0.23
2016;24K Magic;Bruno Mars;dance pop, pop;225;3:45;2016-11-17;81;0.034;0.818;0.803;0.0;1.0;-4.282;1.0;106.97;4.0;0.632
2016;Heathens;Twenty One Pilots;modern rock, pop, pov: indie, rock;195;3:15;2016-06-16;83;0.0841;0.732;0.396;3.58e-05;4.0;-9.348;0.0;90.024;4.0;0.548
2016;Jungle;A Boogie Wit da Hoodie;melodic rap, rap, trap;174;2:54;2016-09-16;76;0.308;0.538;0.52;0.0;7.0;-11.063;0.0;180.274;4.0;0.551
2016;Hotline Bling;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;267;4:27;2016-05-06;80;0.00258;0.891;0.628;0.00019;2.0;-7.863;1.0;134.966;4.0;0.552
2016;Say It;Tory Lanez;canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap;237;3:57;2016-08-19;78;0.0862;0.546;0.529;6.5e-06;11.0;-10.511;0.0;107.331;4.0;0.247
2016;House of Memories;Panic! At The Disco;pop;208;3:28;2016-01-15;83;0.00272;0.506;0.817;0.0;11.0;-5.051;0.0;109.952;4.0;0.506
2016;Low Life (feat. The Weeknd);Future, The Weeknd;atl hip hop, hip hop, rap, southern hip hop, trap;313;5:13;2016-04-13;78;0.337;0.722;0.331;0.282;8.0;-7.789;1.0;143.961;4.0;0.102
2016;Mr. Loverman;Ricky Montgomery;la indie, pop, pov: indie;216;3:36;2016-04-08;79;0.245;0.639;0.526;2.43e-05;0.0;-6.697;1.0;130.033;3.0;0.488
2016;How Far I'll Go;Auli'i Cravalho;movie tunes;163;2:43;2016-11-18;76;0.649;0.571;0.307;0.0;1.0;-10.958;0.0;83.72;4.0;0.108
2016;Too Good;Drake, Rihanna;canadian hip hop, canadian pop, hip hop, pop rap, rap;263;4:23;2016-05-06;78;0.0489;0.794;0.653;4.88e-05;7.0;-7.839;1.0;117.996;4.0;0.397
2016;Into You;Ariana Grande;pop;244;4:04;2016-05-20;73;0.0162;0.623;0.734;1.75e-06;9.0;-5.948;1.0;107.853;4.0;0.37
2016;Atlantis;Seafret;folk-pop;229;3:49;2016-01-29;86;0.0529;0.4;0.479;2.14e-06;8.0;-7.989;0.0;166.159;4.0;0.213
2016;Neighbors;J. Cole;conscious hip hop, hip hop, north carolina hip hop, rap;216;3:36;2016-12-09;75;0.319;0.898;0.283;0.000383;6.0;-12.335;0.0;138.97;4.0;0.469
2016;Self Control;Frank Ocean;lgbtq+ hip hop, neo soul;249;4:09;2016-08-20;77;0.768;0.581;0.21;0.0;8.0;-10.426;1.0;80.099;4.0;0.452
2016;Sleep On The Floor;The Lumineers;folk-pop, modern rock, stomp and holler;211;3:31;2016-04-08;72;0.249;0.389;0.431;0.0;7.0;-8.061;1.0;142.14;4.0;0.275
2016;Real Love Baby;Father John Misty;art pop, chamber pop, indie rock, singer-songwriter, stomp and holler;189;3:09;2016-07-26;74;0.0955;0.417;0.686;0.0287;7.0;-6.484;1.0;204.113;4.0;0.625
2016;Donald Trump;Mac Miller;hip hop, pittsburgh rap, pop rap, rap;164;2:44;2016-06-03;75;0.0318;0.716;0.936;0.0;1.0;-4.968;0.0;81.508;4.0;0.799
2016;I Took A Pill In Ibiza - Seeb Remix;Mike Posner, Seeb;dance pop, pop, pop dance, pop rap;197;3:17;2016-05-06;75;0.0353;0.664;0.714;8.42e-06;7.0;-6.645;0.0;101.969;4.0;0.71
2016;Vagabond;Caamp;indie folk, stomp and holler;129;2:09;2016-03-08;74;0.766;0.571;0.399;0.0146;4.0;-11.92;1.0;141.932;4.0;0.612
2016;Don't Let Me Down;The Chainsmokers, Daya;electropop, pop;208;3:28;2016-02-05;83;0.157;0.532;0.869;0.00508;11.0;-5.094;1.0;159.803;4.0;0.422
2016;Feeling Whitney;Post Malone;dfw rap, melodic rap, pop, rap;257;4:17;2016-12-09;76;0.787;0.412;0.227;4.69e-06;0.0;-12.696;1.0;80.111;4.0;0.226
2016;Summers Over Interlude;Drake, Majid Jordan;canadian hip hop, canadian pop, hip hop, pop rap, rap;106;1:46;2016-05-06;75;0.405;0.699;0.255;0.00242;4.0;-8.647;0.0;132.031;3.0;0.242
2016;I Bet on Losing Dogs;Mitski;brooklyn indie, pov: indie;170;2:50;2016-06-17;77;0.00347;0.398;0.493;0.000157;9.0;-9.561;1.0;82.048;4.0;0.412
2016;Swang;Rae Sremmurd;melodic rap, mississippi hip hop, pop rap, rap, trap;208;3:28;2016-08-12;76;0.2;0.681;0.314;9.82e-06;8.0;-9.319;1.0;139.992;4.0;0.166
2016;ocean eyes;Billie Eilish;art pop, electropop, pop;200;3:20;2016-11-18;73;0.819;0.475;0.37;0.0577;4.0;-7.725;0.0;144.828;4.0;0.157
2016;beamer boy;Lil Peep, Nedarb;cloud rap, emo rap, lgbtq+ hip hop;203;3:23;2016-01-21;76;0.0492;0.743;0.731;1.9e-05;8.0;-4.511;1.0;123.989;4.0;0.337
2016;Come and See Me (feat. Drake);PARTYNEXTDOOR, Drake;r&b, rap, urban contemporary;235;3:55;2016-08-12;75;0.0511;0.77;0.347;2.57e-06;2.0;-10.265;1.0;84.957;4.0;0.0583
2016;You're Welcome;Dwayne Johnson;;163;2:43;2016-11-18;75;0.29;0.788;0.745;0.0;5.0;-7.072;1.0;135.278;4.0;0.672
2016;A Life Where We Work Out (feat. Kaitlin Butts);Flatland Cavalry, Kaitlin Butts;classic texas country, red dirt;190;3:10;2016-04-01;71;0.14;0.596;0.501;0.000424;3.0;-7.456;1.0;152.04;4.0;0.402
2016;Stargirl Interlude;The Weeknd, Lana Del Rey;canadian contemporary r&b, canadian pop, pop;111;1:51;2016-11-25;81;0.351;0.638;0.474;0.191;5.0;-12.7;0.0;179.771;4.0;0.441
2016;Let Me Love You;DJ Snake, Justin Bieber;edm, electronic trap, pop, pop dance;205;3:25;2016-08-05;86;0.0863;0.649;0.716;2.63e-05;8.0;-5.371;1.0;99.988;4.0;0.163
2016;No Heart;21 Savage, Metro Boomin;atl hip hop, hip hop, rap, trap;235;3:55;2016-07-15;75;0.136;0.906;0.444;6.44e-05;4.0;-8.692;0.0;140.063;4.0;0.678
2016;All That Glitters Is Not Gold, But It's Still Damn Beautiful;$uicideboy$;cloud rap, dark trap, new orleans rap, underground hip hop;137;2:17;2016-12-17;73;0.00592;0.838;0.802;0.00339;11.0;-3.639;0.0;147.972;4.0;0.621
2016;I Feel It Coming;The Weeknd, Daft Punk;canadian contemporary r&b, canadian pop, pop;269;4:29;2016-11-25;82;0.428;0.773;0.819;0.0;0.0;-5.946;0.0;92.987;4.0;0.585
2016;Erase Your Social;Lil Uzi Vert;hip hop, melodic rap, philly rap, rage rap, rap;199;3:19;2016-08-10;73;0.694;0.705;0.609;0.0;3.0;-5.728;1.0;140.058;4.0;0.718
2016;Work;Rihanna, Drake;barbadian pop, pop, urban contemporary;219;3:39;2016-01-28;79;0.0752;0.725;0.534;0.0;11.0;-6.238;1.0;91.974;4.0;0.558
2016;Line Without a Hook;Ricky Montgomery;la indie, pop, pov: indie;249;4:09;2016-04-08;81;0.262;0.432;0.652;0.0;8.0;-4.969;1.0;190.028;3.0;0.507
2016;Fight Song;Rachel Platten;post-teen pop, viral pop;204;3:24;2016-01-01;79;0.0549;0.564;0.714;0.0;7.0;-4.987;1.0;175.924;4.0;0.33
2016;Controlla;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;245;4:05;2016-05-06;75;0.0789;0.59;0.468;0.0;10.0;-11.083;0.0;92.287;4.0;0.349
2016;We Don't Talk Anymore (feat. Selena Gomez);Charlie Puth, Selena Gomez;pop, viral pop;217;3:37;2016-01-29;71;0.621;0.728;0.563;0.0;1.0;-8.053;0.0;100.017;4.0;0.352
2016;Dangerous Woman;Ariana Grande;pop;235;3:55;2016-05-20;71;0.0529;0.664;0.602;0.0;4.0;-5.369;0.0;134.049;3.0;0.289
2016;Black Beatles;Rae Sremmurd, Gucci Mane;melodic rap, mississippi hip hop, pop rap, rap, trap;291;4:51;2016-08-12;77;0.142;0.794;0.632;0.0;0.0;-6.163;1.0;145.926;4.0;0.355
2016;Deja Vu;J. Cole;conscious hip hop, hip hop, north carolina hip hop, rap;264;4:24;2016-12-09;73;0.352;0.657;0.421;0.000218;9.0;-11.378;1.0;174.063;4.0;0.181
2016;Never Be Like You (feat. Kai);Flume, kai;australian dance, australian electropop, australian indie, downtempo, edm, indietronica;234;3:54;2016-05-27;71;0.453;0.444;0.557;0.0;0.0;-5.476;1.0;115.058;4.0;0.296
2016;Woo;Rihanna;barbadian pop, pop, urban contemporary;235;3:55;2016-01-28;77;0.0546;0.42;0.466;0.00389;9.0;-5.298;1.0;115.004;4.0;0.185
2017;See You Again (feat. Kali Uchis);Tyler, The Creator, Kali Uchis;hip hop, rap;180;3:00;2017-07-21;93;0.371;0.558;0.559;7.49e-06;6.0;-9.222;1.0;78.558;4.0;0.62
2017;Clean White Noise - Loopable with no fade;White Noise Baby Sleep, White Noise for Babies;sleep;90;1:30;2017-01-08;93;0.791;0.0;0.00342;1.0;8.0;-28.46;1.0;0.0;0.0;0.0
2017;Don’t Blame Me;Taylor Swift;pop;236;3:56;2017-11-10;91;0.106;0.615;0.534;1.76e-05;9.0;-6.719;0.0;135.917;4.0;0.193
2017;Dark Red;Steve Lacy;afrofuturism;173;2:53;2017-02-20;88;0.446;0.603;0.784;8.32e-06;6.0;-4.023;1.0;172.041;4.0;0.769
2017;Feathered Indians;Tyler Childers;kentucky indie, kentucky roots, outlaw country;224;3:44;2017-08-04;82;0.75;0.536;0.574;0.00277;7.0;-6.705;1.0;87.194;4.0;0.877
2017;When It Rains It Pours;Luke Combs;contemporary country, country;240;4:00;2017-06-02;84;0.013;0.551;0.801;6.03e-06;6.0;-5.069;1.0;128.027;4.0;0.625
2017;Passionfruit;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;298;4:58;2017-03-18;87;0.256;0.809;0.463;0.085;11.0;-11.377;1.0;111.98;4.0;0.364
2017;Apocalypse;Cigarettes After Sex;ambient pop, dream pop, el paso indie, shoegaze;290;4:50;2017-06-09;84;0.0194;0.369;0.467;0.46;5.0;-9.018;1.0;94.473;4.0;0.174
2017;Getaway Car;Taylor Swift;pop;233;3:53;2017-11-10;87;0.00465;0.562;0.689;2.23e-06;2.0;-6.745;1.0;172.054;4.0;0.351
2017;I Know You;Faye Webster;atlanta indie, indie pop;251;4:11;2017-05-12;83;0.287;0.454;0.385;9.97e-05;10.0;-12.849;1.0;154.918;4.0;0.144
2017;Freestyle;Lil Baby;atl hip hop, atl trap, rap, trap;162;2:42;2017-12-01;84;0.217;0.877;0.517;0.0;2.0;-5.426;0.0;119.996;4.0;0.255
2017;LOVE. FEAT. ZACARI.;Kendrick Lamar, Zacari;conscious hip hop, hip hop, rap, west coast rap;213;3:33;2017-04-14;85;0.264;0.8;0.585;0.0;10.0;-7.343;1.0;126.058;4.0;0.779
2017;Delicate;Taylor Swift;pop;232;3:52;2017-11-10;87;0.216;0.75;0.404;0.000357;9.0;-10.178;0.0;95.045;4.0;0.0499
2017;Ric Flair Drip (with Metro Boomin);Offset, Metro Boomin;atl hip hop, pop rap, rap, trap;172;2:52;2017-10-30;85;0.149;0.88;0.428;5.05e-05;9.0;-8.28;1.0;100.007;4.0;0.333
2017;PRIDE.;Kendrick Lamar;conscious hip hop, hip hop, rap, west coast rap;275;4:35;2017-04-14;84;0.0786;0.665;0.535;1.68e-05;4.0;-7.056;0.0;138.842;4.0;0.37
2017;HUMBLE.;Kendrick Lamar;conscious hip hop, hip hop, rap, west coast rap;177;2:57;2017-04-14;86;0.000282;0.908;0.621;5.39e-05;1.0;-6.638;0.0;150.011;4.0;0.421
2017;20 Min;Lil Uzi Vert;hip hop, melodic rap, philly rap, rage rap, rap;220;3:40;2017-11-17;84;0.109;0.773;0.75;0.0;8.0;-4.009;0.0;123.426;4.0;0.783
2017;Revenge;XXXTENTACION;emo rap, miami hip hop;120;2:00;2017-08-25;87;0.782;0.746;0.251;0.00203;11.0;-16.169;0.0;139.999;4.0;0.18
2017;Lady May;Tyler Childers;kentucky indie, kentucky roots, outlaw country;183;3:03;2017-08-04;80;0.881;0.539;0.16;0.000268;3.0;-13.285;1.0;81.446;4.0;0.322
2017;Look What You Made Me Do;Taylor Swift;pop;211;3:31;2017-11-10;86;0.204;0.766;0.709;1.41e-05;9.0;-6.471;0.0;128.07;4.0;0.506
2017;...Ready For It?;Taylor Swift;pop;208;3:28;2017-11-10;85;0.0527;0.613;0.764;0.0;2.0;-6.509;1.0;160.015;4.0;0.417
2017;Get You (feat. Kali Uchis);Daniel Caesar, Kali Uchis;canadian contemporary r&b;278;4:38;2017-08-25;84;0.422;0.658;0.294;5.2e-05;4.0;-8.533;0.0;74.038;4.0;0.358
2017;Solo;Future;atl hip hop, hip hop, rap, southern hip hop, trap;265;4:25;2017-07-27;82;0.0538;0.784;0.486;0.497;5.0;-6.497;0.0;110.964;4.0;0.0894
2017;For the First Time;Mac DeMarco;edmonton indie, lo-fi indie, pov: indie;182;3:02;2017-05-05;83;0.296;0.551;0.529;0.0093;5.0;-10.469;0.0;75.515;4.0;0.521
2017;Teenage Fever;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;219;3:39;2017-03-18;83;0.111;0.766;0.283;0.0172;8.0;-10.33;0.0;97.04;4.0;0.144
2017;Evergreen;Richy Mitch & The Coal Miners;modern folk rock;87;1:27;2017-05-17;84;0.557;0.555;0.216;0.00416;3.0;-11.661;1.0;79.109;3.0;0.504
2017;The Way Life Goes (feat. Oh Wonder);Lil Uzi Vert, Oh Wonder;hip hop, melodic rap, philly rap, rage rap, rap;221;3:41;2017-08-25;82;0.617;0.703;0.757;0.0;1.0;-3.612;1.0;82.008;4.0;0.696
2017;Hurricane;Luke Combs;contemporary country, country;222;3:42;2017-06-02;80;0.0153;0.464;0.813;0.0;10.0;-6.185;1.0;75.977;4.0;0.515
2017;XO Tour Llif3;Lil Uzi Vert;hip hop, melodic rap, philly rap, rage rap, rap;182;3:02;2017-08-25;83;0.00264;0.732;0.75;0.0;11.0;-6.366;0.0;155.096;4.0;0.401
2017;Love Is Only a Feeling;Joey Bada$$;conscious hip hop, hip hop, rap;152;2:32;2017-07-06;81;0.53;0.629;0.676;0.000325;1.0;-7.088;0.0;90.377;4.0;0.497
2017;Dandelions;Ruth B.;alt z, canadian contemporary r&b, canadian pop, pop;233;3:53;2017-05-05;90;0.0157;0.609;0.692;0.0;1.0;-2.958;1.0;116.959;3.0;0.454
2017;Broken Clocks;SZA;pop, r&b, rap;231;3:51;2017-06-09;81;0.131;0.692;0.684;0.0;6.0;-7.364;1.0;112.912;4.0;0.406
2017;Drowning (feat. Kodak Black);A Boogie Wit da Hoodie, Kodak Black;melodic rap, rap, trap;209;3:29;2017-09-29;79;0.501;0.839;0.81;0.0;5.0;-5.274;0.0;129.014;4.0;0.814
2017;Location;Playboi Carti;atl hip hop, plugg, pluggnb, rage rap, rap;168;2:48;2017-04-14;81;0.33;0.717;0.79;0.000125;11.0;-4.213;1.0;125.985;4.0;0.371
2017;Fuck Love (feat. Trippie Redd);XXXTENTACION, Trippie Redd;emo rap, miami hip hop;146;2:26;2017-08-25;83;0.0172;0.797;0.533;0.000152;0.0;-9.74;0.0;131.036;4.0;0.329
2017;Broken Halos;Chris Stapleton;contemporary country, outlaw country;180;3:00;2017-05-05;79;0.134;0.613;0.564;1.65e-06;8.0;-7.085;1.0;78.388;4.0;0.538
2017;I Did Something Bad;Taylor Swift;pop;238;3:58;2017-11-10;83;0.0679;0.696;0.602;2.11e-05;0.0;-6.156;0.0;82.989;4.0;0.305
2017;Sunsetz;Cigarettes After Sex;ambient pop, dream pop, el paso indie, shoegaze;214;3:34;2017-06-09;79;0.0542;0.412;0.477;0.798;9.0;-9.381;0.0;75.302;4.0;0.141
2017;Jocelyn Flores;XXXTENTACION;emo rap, miami hip hop;119;1:59;2017-08-25;84;0.469;0.872;0.391;4.13e-06;0.0;-9.144;0.0;134.021;4.0;0.437
2017;Believer;Imagine Dragons;modern rock, pop, rock;204;3:24;2017-06-23;90;0.0622;0.776;0.78;0.0;10.0;-4.374;0.0;124.949;4.0;0.666
2017;K.;Cigarettes After Sex;ambient pop, dream pop, el paso indie, shoegaze;319;5:19;2017-06-09;79;0.146;0.454;0.404;0.819;3.0;-10.26;1.0;94.113;4.0;0.313
2017;Crew (feat. Brent Faiyaz & Shy Glizzy);GoldLink, Brent Faiyaz, Shy Glizzy;alternative r&b;176;2:56;2017-03-24;79;0.133;0.728;0.607;0.0;1.0;-8.417;0.0;129.938;4.0;0.445
2017;For the Last Time;$uicideboy$;cloud rap, dark trap, new orleans rap, underground hip hop;156;2:36;2017-09-05;78;0.0735;0.844;0.533;3.46e-06;1.0;-9.612;1.0;140.078;4.0;0.23
2017;Thunder;Imagine Dragons;modern rock, pop, rock;187;3:07;2017-06-23;88;0.00671;0.605;0.822;0.134;0.0;-4.833;1.0;167.997;4.0;0.288
2017;Magnolia;Playboi Carti;atl hip hop, plugg, pluggnb, rage rap, rap;181;3:01;2017-04-14;82;0.0114;0.791;0.582;0.0;11.0;-7.323;0.0;162.991;4.0;0.443
2017;Everybody Dies In Their Nightmares;XXXTENTACION;emo rap, miami hip hop;95;1:35;2017-08-25;84;0.847;0.734;0.57;2.14e-05;7.0;-7.066;0.0;129.953;4.0;0.689
2017;Gorgeous;Taylor Swift;pop;209;3:29;2017-11-10;85;0.0713;0.8;0.535;9.48e-06;7.0;-6.684;1.0;92.027;4.0;0.451
2017;Young Dumb & Broke;Khalid;pop, pop r&b;202;3:22;2017-04-27;82;0.199;0.799;0.539;1.66e-05;1.0;-6.351;1.0;136.948;4.0;0.394
2017;DNA.;Kendrick Lamar;conscious hip hop, hip hop, rap, west coast rap;185;3:05;2017-04-14;81;0.00454;0.638;0.523;0.0;1.0;-6.664;1.0;139.913;4.0;0.422
2017;Dress;Taylor Swift;pop;230;3:50;2017-11-10;82;0.0329;0.719;0.469;0.0;0.0;-8.792;1.0;120.085;4.0;0.0851
2017;Language;Paperboy Fabe, Brent Faiyaz;;150;2:30;2017-05-12;80;0.0422;0.62;0.721;0.0075;4.0;-5.538;0.0;169.904;4.0;0.77
2017;Unforgettable;French Montana, Swae Lee;hip hop, pop rap, rap, southern hip hop, trap;233;3:53;2017-07-14;86;0.0293;0.726;0.769;0.0101;6.0;-5.043;1.0;97.985;4.0;0.733
2017;Nose On The Grindstone (OurVinyl Sessions);Tyler Childers, OurVinyl;kentucky indie, kentucky roots, outlaw country;204;3:24;2017-05-30;77;0.735;0.488;0.284;0.0;10.0;-11.039;1.0;149.952;3.0;0.398
